prompt_id,category,type,title,model_name,lab,run_number,open_weights,full_cot,max_tokens,total_score,criteria_met_count,criteria_total_count,success_rate,tokens_output,tokens_reasoning,tokens_completion,char_output,char_reasoning,char_completion,output_entropy,output_bzip2_length,output_bzip2_ratio,output_entropy_ratio,thinking_entropy,thinking_bzip2_length,thinking_bzip2_ratio,thinking_entropy_ratio
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",grok-4-07-09,x-ai,3,False,False,30000,1,1,1,1,9.0,7792.0,7801,42,936,978,3.77527,73,1.7381,0.47191,2.85539,62,0.06624,0.35692
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",grok-4-07-09,x-ai,4,False,False,30000,1,1,1,1,18.0,9988.0,10006,86,1200,1286,4.01505,106,1.23256,0.50188,2.85539,61,0.05083,0.35692
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",grok-4-07-09,x-ai,5,False,False,30000,1,1,1,1,16.0,5355.0,5371,74,648,722,4.05946,96,1.2973,0.50743,2.85539,60,0.09259,0.35692
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",magistral-small-2506,mistralai,1,True,True,30000,1,1,1,1,-2267.0,14177.0,11910,1883,54784,56667,4.45978,742,0.39405,0.55747,4.38963,6046,0.11036,0.5487
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",magistral-small-2506,mistralai,2,True,True,30000,1,1,1,1,4196.0,16452.0,20648,19681,64233,83914,4.44036,3498,0.17773,0.55505,4.57116,10258,0.1597,0.5714
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",magistral-small-2506,mistralai,3,True,True,30000,0,0,1,0,-6245.0,36245.0,30000,0,140837,140837,0.0,0,0.0,0.0,4.63937,15112,0.12848,0.57992
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",magistral-small-2506,mistralai,4,True,True,30000,0,0,1,0,-421.0,30421.0,30000,0,117622,117622,0.0,0,0.0,0.0,4.42817,9202,0.06534,0.55352
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",magistral-small-2506,mistralai,5,True,True,30000,1,1,1,1,-233.0,15672.0,15439,1492,60814,62306,4.48384,599,0.40147,0.56048,4.57957,9386,0.15434,0.57245
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",minimax-m1,minimax,1,True,True,50000,1,1,1,1,-22543.0,41326.0,18783,327,79390,79717,4.31204,230,0.70336,0.53901,4.49391,9316,0.11734,0.56174
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",minimax-m1,minimax,2,True,True,50000,1,1,1,1,-25879.0,46337.0,20458,156,89197,89353,4.30629,148,0.94872,0.53829,4.47983,8544,0.09579,0.55998
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",minimax-m1,minimax,3,True,True,50000,1,1,1,1,-15263.0,28178.0,12915,351,54301,54652,0.0,0,0.0,0.0,0.0,0,0.0,0.0
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",llama-3.3-nemotron-super-49b-v1,nvidia,1,True,True,30000,0,0,1,0,13378.0,0.0,13378,619,52742,53361,4.48487,373,0.60258,0.56061,4.64289,9077,0.1721,0.58036
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",llama-3.3-nemotron-super-49b-v1,nvidia,2,True,True,30000,0,0,1,0,14194.0,0.0,14194,903,52624,53527,4.52969,491,0.54374,0.56621,4.66557,9421,0.17902,0.5832
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",llama-3.3-nemotron-super-49b-v1,nvidia,3,True,True,30000,0,0,1,0,13165.0,0.0,13165,919,51730,52649,4.41407,365,0.60631,0.55176,4.6354,5276,0.21557,0.57943
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",llama-3.3-nemotron-super-49b-v1,nvidia,4,True,True,30000,0,0,1,0,6398.0,0.0,6398,602,24475,25077,4.55878,491,0.53428,0.56985,4.61827,9076,0.17545,0.57728
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",llama-3.3-nemotron-super-49b-v1,nvidia,5,True,True,30000,1,1,1,1,3299.0,0.0,3299,528,14123,14651,4.40908,317,0.60038,0.55113,4.43824,3400,0.24074,0.55478
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",o4-mini-high-long,openai,1,False,False,30000,1,1,1,1,173.0,5760.0,5933,492,2551,3043,4.51526,349,0.70935,0.56441,4.39732,996,0.39044,0.54966
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",o4-mini-high-long,openai,2,False,False,30000,1,1,1,1,195.0,9664.0,9859,613,2133,2746,4.55147,416,0.67863,0.56893,4.44542,990,0.46414,0.55568
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",o4-mini-high-long,openai,3,False,False,30000,1,1,1,1,250.0,9216.0,9466,837,2146,2983,4.5511,523,0.62485,0.56889,4.41055,936,0.43616,0.55132
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",o4-mini-high-long,openai,4,False,False,30000,1,1,1,1,47.0,5824.0,5871,178,2280,2458,4.13492,168,0.94382,0.51687,4.40317,1037,0.45482,0.5504
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",o4-mini-high-long,openai,5,False,False,30000,1,1,1,1,111.0,6080.0,6191,409,2512,2921,4.2594,295,0.72127,0.53243,4.36427,1018,0.40525,0.54553
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",claude-opus-4.1,anthropic,1,False,False,30000,1,1,1,1,353.87097,703.12903,1057,1097,2546,3643,4.58761,576,0.52507,0.57345,4.47528,1107,0.4348,0.55941
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",claude-opus-4.1,anthropic,2,False,False,30000,1,1,1,1,354.19355,788.80645,1143,1098,2705,3803,4.56722,602,0.54827,0.5709,4.43293,1120,0.41405,0.55412
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",claude-opus-4.1,anthropic,3,False,False,30000,1,1,1,1,391.6129,987.3871,1379,1214,3198,4412,4.47659,683,0.50518,0.55957,4.48022,932,0.44808,0.56003
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",claude-opus-4.1,anthropic,4,False,False,30000,1,1,1,1,364.19355,498.80645,863,1129,2018,3147,4.45339,644,0.53048,0.55667,4.45432,1299,0.40619,0.55679
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",claude-opus-4.1,anthropic,5,False,False,30000,1,1,1,1,436.12903,466.87097,903,1352,2080,3432,4.50024,609,0.53942,0.56253,4.53964,922,0.45689,0.56746
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",qwen3-235b-a22b-thinking-2507,qwen,1,True,True,30000,0,0,1,0,-608.0,12635.0,12027,1907,48346,50253,4.58283,880,0.46146,0.57285,4.59685,9921,0.20521,0.57461
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",qwen3-235b-a22b-thinking-2507,qwen,2,True,True,30000,1,1,1,1,254.0,3758.0,4012,2418,14529,16947,4.71124,1084,0.4483,0.58891,4.50147,3721,0.25611,0.56268
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",qwen3-235b-a22b-thinking-2507,qwen,3,True,True,30000,0,0,1,0,480.0,9280.0,9760,2872,35398,38270,4.65852,1320,0.45961,0.58232,4.61769,7568,0.2138,0.57721
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",qwen3-235b-a22b-thinking-2507,qwen,4,True,True,30000,1,1,1,1,-582.0,16772.0,16190,2747,63089,65836,4.54021,1161,0.42264,0.56753,4.67829,12624,0.2001,0.58479
monty_appliance_simple,Misguided Attention,logic puzzle,"Defective appliance with free choice of box, no returns",qwen3-235b-a22b-thinking-2507,qwen,5,True,True,30000,0,0,1,0,324.0,11860.0,12184,2418,45217,47635,4.59198,1068,0.44169,0.574,4.70227,9571,0.21167,0.58778
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-pro,google,1,False,False,30000,1,1,1,1,380.0,2119.0,2499,1257,2917,4174,4.65634,722,0.34153,0.58204,4.48061,1043,0.48875,0.56008
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-pro,google,2,False,False,30000,1,1,1,1,700.0,1672.0,2372,2114,2134,4248,4.36911,515,0.40971,0.54614,4.5199,1288,0.44155,0.56499
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-pro,google,3,False,False,30000,1,1,1,1,661.0,1794.0,2455,1979,2422,4401,4.57893,761,0.38454,0.57237,4.50311,1093,0.45128,0.56289
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-pro,google,4,False,False,30000,1,1,1,1,546.0,1734.0,2280,1625,2477,4102,4.60719,636,0.39138,0.5759,4.46508,1132,0.457,0.55814
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-pro,google,5,False,False,30000,1,1,1,1,182.0,1686.0,1868,558,1842,2400,4.4078,270,0.48387,0.55098,4.5394,894,0.48534,0.56743
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-4-sonnet-0522-thinking,anthropic,1,False,False,30000,1,1,1,1,375.48387,2327.51613,2703,1164,1375,2539,4.60509,553,0.47509,0.57564,4.5946,584,0.42473,0.57433
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-4-sonnet-0522-thinking,anthropic,2,False,False,30000,1,1,1,1,306.12903,696.87097,1003,949,1347,2296,4.63927,481,0.50685,0.57991,4.7075,665,0.49369,0.58844
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-4-sonnet-0522-thinking,anthropic,3,False,False,30000,1,1,1,1,290.0,990.0,1280,899,1428,2327,4.6728,427,0.47497,0.5841,4.58429,686,0.48039,0.57304
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-4-sonnet-0522-thinking,anthropic,4,False,False,30000,1,1,1,1,391.6129,1545.3871,1937,1214,1365,2579,4.68816,582,0.47941,0.58602,4.64184,623,0.45641,0.58023
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-4-sonnet-0522-thinking,anthropic,5,False,False,30000,1,1,1,1,370.64516,1814.35484,2185,1149,1357,2506,4.63685,548,0.47694,0.57961,4.6274,640,0.47163,0.57843
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-flash-high,google,1,False,False,30000,1,1,1,1,389.0,1664.0,2053,1037,2382,3419,4.39305,386,0.37223,0.54913,4.45129,1058,0.44416,0.55641
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-flash-high,google,2,False,False,30000,1,1,1,1,362.0,1430.0,1792,989,1747,2736,4.48298,359,0.36299,0.56037,4.49984,879,0.50315,0.56248
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-flash-high,google,3,False,False,30000,1,1,1,1,337.0,1379.0,1716,949,1548,2497,4.41254,386,0.40674,0.55157,4.53092,785,0.50711,0.56636
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-flash-high,google,4,False,False,30000,1,1,1,1,368.0,1700.0,2068,1100,2079,3179,4.37819,425,0.38636,0.54727,4.45897,979,0.4709,0.55737
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gemini-2.5-flash-high,google,5,False,False,30000,1,1,1,1,523.0,1876.0,2399,1523,2107,3630,4.39937,555,0.36441,0.54992,4.462,996,0.47271,0.55775
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-medium-2506-thinking,mistralai,1,True,True,30000,1,1,1,1,1081.0,4982.0,6063,1299,18293,19592,4.54546,552,0.42494,0.56818,4.56093,3253,0.17783,0.57012
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-medium-2506-thinking,mistralai,2,True,True,30000,1,1,1,1,1409.0,5974.0,7383,2006,21772,23778,4.59684,639,0.31854,0.5746,4.52947,2610,0.11988,0.56618
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-medium-2506-thinking,mistralai,3,True,True,30000,1,1,1,1,2686.0,15871.0,18557,529,58943,59472,4.55994,292,0.54991,0.56999,4.54599,6335,0.10335,0.56825
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-medium-2506-thinking,mistralai,4,True,True,30000,1,1,1,1,1957.0,16821.0,18778,531,61299,61830,4.51914,306,0.57845,0.56489,4.60257,6422,0.10895,0.57532
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-medium-2506-thinking,mistralai,5,True,True,30000,1,1,1,1,2074.0,10451.0,12525,4425,38200,42625,4.57222,1116,0.2522,0.57153,4.53455,5149,0.13479,0.56682
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-r1-0528,deepseek,1,True,True,60000,1,1,1,1,1154.0,3484.0,4638,1732,13013,14745,4.47123,625,0.36085,0.5589,4.67261,3566,0.27403,0.58408
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-r1-0528,deepseek,2,True,True,60000,1,1,1,1,979.0,5095.0,6074,1356,18772,20128,4.45357,588,0.43363,0.5567,4.66885,4666,0.24856,0.58361
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-r1-0528,deepseek,3,True,True,60000,1,1,1,1,1349.0,6138.0,7487,1354,23056,24410,4.38881,485,0.33038,0.5486,4.73443,5024,0.28131,0.5918
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-r1-0528,deepseek,4,True,True,60000,1,1,1,1,1220.0,4220.0,5440,1760,15777,17537,4.51898,515,0.38035,0.56487,4.60378,5487,0.23799,0.57547
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-r1-0528,deepseek,5,True,True,60000,1,1,1,1,1125.0,4814.0,5939,1468,17859,19327,4.44978,685,0.3892,0.55622,4.72056,4144,0.26266,0.59007
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,1,True,True,30000,1,1,1,1,,,1147,1042,2898,3940,4.63004,577,0.4616,0.57876,4.38283,1837,0.30115,0.54785
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,2,True,True,30000,1,1,1,1,,,1954,1250,6100,7350,4.44251,461,0.44242,0.55531,4.56559,1086,0.37474,0.5707
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,3,True,True,30000,1,1,1,1,,,3189,946,10092,11038,4.56028,499,0.52748,0.57004,4.58398,2788,0.27626,0.573
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,4,True,True,30000,1,1,1,1,,,3568,1348,10913,12261,4.48733,582,0.43175,0.56092,4.57165,2817,0.25813,0.57146
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,5,True,True,30000,1,1,1,1,,,271,854,10008,10862,4.54785,422,0.49415,0.56848,4.51161,2836,0.28337,0.56395
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),glm-4.5,z-ai,1,True,True,30000,1,1,1,1,993.0,3654.0,4647,1380,13573,14953,4.4054,531,0.38478,0.55067,4.66378,3380,0.24902,0.58297
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),glm-4.5,z-ai,2,True,True,30000,1,1,1,1,1027.0,4390.0,5417,1233,16055,17288,4.44738,507,0.41119,0.55592,4.66142,3617,0.22529,0.58268
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),glm-4.5,z-ai,3,True,True,30000,1,1,1,1,998.0,3140.0,4138,1807,11656,13463,4.42033,691,0.3824,0.55254,4.63845,3016,0.25875,0.57981
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),glm-4.5,z-ai,4,True,True,30000,1,1,1,1,855.0,3482.0,4337,1577,13029,14606,4.39459,559,0.35447,0.54932,4.63207,3389,0.26011,0.57901
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),glm-4.5,z-ai,5,True,True,30000,1,1,1,1,1413.0,4308.0,5721,1613,15741,17354,4.45066,662,0.41042,0.55633,4.79491,3607,0.22915,0.59936
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,1,True,True,30000,1,1,1,1,349.0,103.0,452,1117,410,1527,4.6715,588,0.52641,0.58394,4.51844,261,0.63659,0.56481
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,2,True,True,30000,1,1,1,1,209.0,265.0,474,439,1004,1443,4.68639,285,0.6492,0.5858,4.60151,494,0.49203,0.57519
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,3,True,True,30000,1,1,1,1,386.0,111.0,497,1074,438,1512,4.71716,567,0.52793,0.58964,4.85936,300,0.68493,0.60742
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,4,True,True,30000,1,1,1,1,319.0,97.0,416,871,387,1258,4.70439,496,0.56946,0.58805,4.68797,260,0.67183,0.586
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,5,True,True,30000,1,1,1,1,300.0,239.0,539,621,932,1553,4.75289,350,0.56361,0.59411,4.67878,466,0.5,0.58485
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),grok-4-07-09,x-ai,1,False,False,30000,1,1,1,1,508.0,977.0,1485,1804,120,1924,4.57596,714,0.41439,0.57199,2.85539,56,0.51852,0.35692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),grok-4-07-09,x-ai,2,False,False,30000,1,1,1,1,453.0,953.0,1406,1455,120,1575,4.6572,657,0.45155,0.58215,2.85539,56,0.46667,0.35692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),grok-4-07-09,x-ai,3,False,False,30000,1,1,1,1,584.0,960.0,1544,2229,120,2349,4.6071,774,0.42905,0.57589,2.85539,56,0.46667,0.35692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),grok-4-07-09,x-ai,4,False,False,30000,1,1,1,1,254.0,840.0,1094,753,108,861,4.46103,350,0.46481,0.55763,2.85539,56,0.51852,0.35692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-small-2506,mistralai,1,True,True,30000,1,1,1,1,2363.0,14848.0,17211,873,55642,56515,4.51754,446,0.51088,0.56469,4.64318,7146,0.12843,0.5804
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-small-2506,mistralai,2,True,True,30000,1,1,1,1,1926.0,11758.0,13684,403,42583,42986,4.60199,1597,0.24197,0.57525,4.53803,3455,0.13869,0.56725
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-small-2506,mistralai,3,True,True,30000,1,1,1,1,1072.0,9161.0,10233,588,34490,35078,4.62928,271,0.67246,0.57866,4.57527,5221,0.12261,0.57191
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-small-2506,mistralai,4,True,True,30000,1,1,1,1,2210.0,6713.0,8923,6600,24912,31512,4.59117,326,0.55442,0.5739,4.53569,4607,0.13357,0.56696
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),magistral-small-2506,mistralai,5,True,True,30000,1,1,1,1,2917.0,7622.0,10539,8943,28852,37795,4.60064,1861,0.2081,0.57508,4.53456,4130,0.14314,0.56682
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),minimax-m1,minimax,1,True,True,50000,1,1,1,1,-475.0,1696.0,1221,843,3217,4060,4.55758,424,0.50297,0.5697,4.65748,1165,0.36214,0.58218
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),minimax-m1,minimax,2,True,True,50000,1,1,1,1,-2942.0,7130.0,4188,950,13707,14657,4.52173,444,0.46737,0.56522,4.5973,3149,0.22974,0.57466
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),minimax-m1,minimax,3,True,True,50000,1,1,1,1,-5168.0,11976.0,6808,1200,22925,24125,4.74904,494,0.51891,0.59363,4.63032,4221,0.16948,0.57879
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),minimax-m1,minimax,4,True,True,50000,1,1,1,1,-5241.0,13110.0,7869,952,24906,25858,4.4993,477,0.3975,0.56241,4.53615,4324,0.18862,0.56702
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),minimax-m1,minimax,5,True,True,50000,1,1,1,1,-2987.0,7245.0,4258,690,13623,14313,4.56963,359,0.52029,0.5712,4.60313,2977,0.21853,0.57539
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),llama-3.3-nemotron-super-49b-v1,nvidia,1,True,True,30000,1,1,1,1,2372.0,0.0,2372,763,6925,7688,4.60431,352,0.46134,0.57554,4.64215,2172,0.31365,0.58027
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),llama-3.3-nemotron-super-49b-v1,nvidia,2,True,True,30000,1,1,1,1,1461.0,0.0,1461,833,3997,4830,4.54935,492,0.48235,0.56867,4.61539,1159,0.37435,0.57692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),llama-3.3-nemotron-super-49b-v1,nvidia,3,True,True,30000,1,1,1,1,1230.0,0.0,1230,1020,3096,4116,4.52455,363,0.43577,0.56557,4.62133,1430,0.35777,0.57767
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),llama-3.3-nemotron-super-49b-v1,nvidia,4,True,True,30000,1,1,1,1,1641.0,0.0,1641,731,4875,5606,4.61918,343,0.46922,0.5774,4.64614,1642,0.33682,0.58077
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),llama-3.3-nemotron-super-49b-v1,nvidia,5,True,True,30000,1,1,1,1,1152.0,0.0,1152,901,3184,4085,4.56569,390,0.43285,0.57071,4.54718,1242,0.39008,0.5684
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,1,False,False,30000,1,1,1,1,190.0,512.0,702,466,1009,1475,4.56387,290,0.62232,0.57048,4.5721,547,0.54212,0.57151
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,2,False,False,30000,1,1,1,1,133.0,576.0,709,370,942,1312,4.59801,255,0.72034,0.57475,4.51048,532,0.55417,0.56381
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,3,False,False,30000,1,1,1,1,108.0,1088.0,1196,336,1441,1777,4.45149,249,0.67297,0.55644,4.57654,515,0.54671,0.57207
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,4,False,False,30000,1,1,1,1,134.0,640.0,774,354,960,1314,4.66236,237,0.70536,0.5828,4.59507,647,0.44899,0.57438
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,5,False,False,30000,1,1,1,1,132.0,512.0,644,362,972,1334,4.43782,245,0.6768,0.55473,4.57817,506,0.52058,0.57227
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,1,False,False,30000,1,1,1,1,324.19355,603.80645,928,1005,1707,2712,4.51046,571,0.47903,0.56381,4.52666,938,0.38825,0.56583
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,2,False,False,30000,1,1,1,1,384.51613,599.48387,984,1192,2416,3608,4.60029,546,0.48233,0.57504,4.51587,959,0.41933,0.56448
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,3,False,False,30000,1,1,1,1,365.16129,955.83871,1321,1132,2287,3419,4.6775,479,0.47662,0.58469,4.50245,708,0.41476,0.56281
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,4,False,False,30000,1,1,1,1,329.35484,785.64516,1115,1021,1993,3014,4.59577,497,0.48678,0.57447,4.52827,831,0.41696,0.56603
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,5,False,False,30000,1,1,1,1,317.74194,611.25806,929,985,2010,2995,4.6792,497,0.50457,0.5849,4.55378,761,0.37861,0.56922
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,1,True,True,30000,1,1,1,1,898.0,2635.0,3533,2244,9356,11600,4.55316,1041,0.4639,0.56915,4.72969,2785,0.29767,0.59121
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,2,True,True,30000,1,1,1,1,1149.0,2646.0,3795,2313,9872,12185,4.67017,1022,0.44185,0.58377,4.70806,2921,0.29589,0.58851
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,3,True,True,30000,1,1,1,1,729.0,1069.0,1798,1843,3963,5806,4.66215,904,0.4905,0.58277,4.72178,1427,0.36008,0.59022
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,4,True,True,30000,1,1,1,1,987.0,1252.0,2239,2576,4702,7278,4.52581,1099,0.42663,0.56573,4.74354,1700,0.36155,0.59294
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,5,True,True,30000,1,1,1,1,1053.0,3357.0,4410,2558,12195,14753,4.59088,997,0.38976,0.57386,4.68476,3184,0.26109,0.5856
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,gemini-2.5-pro,google,1,False,False,30000,1,1,1,1,628.0,1524.0,2152,2340,2204,4544,4.60725,1136,0.45918,0.57591,4.4719,1019,0.43941,0.55899
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,gemini-2.5-pro,google,2,False,False,30000,1,1,1,1,651.0,1355.0,2006,2350,2132,4482,4.63594,1102,0.47094,0.57949,4.50507,1032,0.46824,0.56313
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,gemini-2.5-pro,google,3,False,False,30000,1,1,1,1,666.0,1284.0,1950,2474,2319,4793,4.64984,1337,0.4355,0.58123,4.50981,1036,0.48593,0.56373
